grid, u, T, D, Y_C2H4, Y_H2, Y_H, Y_O2, Y_O, Y_H2O, Y_CO, Y_CO2, Y_OH, Y_HCO, Y_HO2, Y_H2O2, Y_C2H3, Y_C2H2, Y_CH4, Y_CH3, Y_CH2, Y_CH2O, Y_CH2CHO, Y_N2, Qdot
2.804589843750e-02, 2.291234579713e+00, 1.117010625931e+03, 3.039167826773e-01, 3.415050153207e-02, 6.100971513033e-04, 1.275091715814e-05, 1.503161740941e-01, 8.014566169286e-05, 3.865027830678e-02, 3.642930570455e-02, 1.661752065326e-02, 2.386875207750e-04, 4.269336702350e-05, 7.133746404230e-04, 9.672713277039e-05, 5.241769688576e-05, 2.174362870974e-03, 6.938878970710e-04, 3.645577767280e-04, 7.990272689240e-07, 1.685734673550e-03, 5.483323978284e-04, 7.165216509793e-01, 3.340062089538e+09
2.804638671875e-02, 2.298198423899e+00, 1.120287813674e+03, 3.029958747617e-01, 3.400155131439e-02, 6.110377675498e-04, 1.293702744829e-05, 1.499839689698e-01, 8.139463762646e-05, 3.879727263503e-02, 3.660515061911e-02, 1.672913761887e-02, 2.419144022243e-04, 4.342734194810e-05, 7.139136607151e-04, 9.649033095224e-05, 5.356774478333e-05, 2.187226553010e-03, 6.947426880095e-04, 3.673671522344e-04, 8.185167124860e-07, 1.689564856644e-03, 5.506384083348e-04, 7.165378777562e-01, 3.376049395100e+09
2.804687500000e-02, 2.305162806349e+00, 1.123564611429e+03, 3.020804603940e-01, 3.385243111601e-02, 6.119768965143e-04, 1.312519340332e-05, 1.496513396465e-01, 8.265863519315e-05, 3.894426608583e-02, 3.678111515191e-02, 1.684121979022e-02, 2.451743726318e-04, 4.416744458798e-05, 7.144023164807e-04, 9.624625260689e-05, 5.473671447877e-05, 2.200126690307e-03, 6.955699375240e-04, 3.701792326158e-04, 8.384423269912e-07, 1.693331692739e-03, 5.528971898218e-04, 7.165541971999e-01, 3.412140291395e+09
2.804736328125e-02, 2.312127539000e+00, 1.126840931488e+03, 3.011705150687e-01, 3.370314586605e-02, 6.129145124769e-04, 1.331542594916e-05, 1.493182946245e-01, 8.393774722594e-05, 3.909125504631e-02, 3.695719248849e-02, 1.695376719498e-02, 2.484676016212e-04, 4.491356083929e-05, 7.148403011342e-04, 9.599488066683e-05, 5.592473563710e-05, 2.213062942036e-03, 6.963694866431e-04, 3.729936034139e-04, 8.588124367140e-07, 1.697034572366e-03, 5.551081441256e-04, 7.165706084547e-01, 3.448329598111e+09
2.804785156250e-02, 2.319092433703e+00, 1.130116686214e+03, 3.002660142843e-01, 3.355370052845e-02, 6.138505893522e-04, 1.350773582762e-05, 1.489848424339e-01, 8.523206566251e-05, 3.923823589265e-02, 3.713337576584e-02, 1.706677984612e-02, 2.517942576778e-04, 4.566557273383e-05, 7.152273246896e-04, 9.573620037676e-05, 5.713193368001e-05, 2.226034958600e-03, 6.971411795193e-04, 3.758098435411e-04, 8.796354768250e-07, 1.700672891518e-03, 5.572706922813e-04, 7.165871106538e-01, 3.484612083349e+09
2.804833984375e-02, 2.326057302255e+00, 1.133391788052e+03, 2.993669335445e-01, 3.340410010149e-02, 6.147851006890e-04, 1.370213359173e-05, 1.486509916334e-01, 8.654168152734e-05, 3.938520499040e-02, 3.730965807306e-02, 1.718025774187e-02, 2.551545081519e-04, 4.642335849062e-05, 7.155631140096e-04, 9.547019934406e-05, 5.835842964090e-05, 2.239042381516e-03, 6.978848634781e-04, 3.786275253568e-04, 9.009199933841e-07, 1.704246051828e-03, 5.593842749358e-04, 7.166037029189e-01, 3.520982466379e+09
2.804882812500e-02, 2.333021956415e+00, 1.136666149539e+03, 2.984732483593e-01, 3.325434961739e-02, 6.157180196698e-04, 1.389862960094e-05, 1.483167508093e-01, 8.786668491413e-05, 3.953215869476e-02, 3.748603245194e-02, 1.729420086556e-02, 2.585485192647e-04, 4.718679257146e-05, 7.158474130391e-04, 9.519686758809e-05, 5.960434002019e-05, 2.252084843299e-03, 6.986003890677e-04, 3.814462147513e-04, 9.226746432818e-07, 1.707753460752e-03, 5.614483527398e-04, 7.166203843609e-01, 3.557435420437e+09
2.804931640625e-02, 2.339986207933e+00, 1.139939683321e+03, 2.975849342462e-01, 3.310445414185e-02, 6.166493191106e-04, 1.409723401660e-05, 1.479821285742e-01, 8.920716496875e-05, 3.967909335087e-02, 3.766249189760e-02, 1.740860918559e-02, 2.619764561137e-04, 4.795574574039e-05, 7.160799830267e-04, 9.491619758838e-05, 6.086977664108e-05, 2.265161967348e-03, 6.992876101072e-04, 3.842654712350e-04, 9.449081941292e-07, 1.711194531741e-03, 5.634624067209e-04, 7.166371540791e-01, 3.593965575549e+09
2.804980468750e-02, 2.346949868571e+00, 1.143212302160e+03, 2.967019667313e-01, 3.295441877356e-02, 6.175789714607e-04, 1.429795679733e-05, 1.476471335660e-01, 9.056320987252e-05, 3.982600529410e-02, 3.783902935913e-02, 1.752348265528e-02, 2.654384826798e-04, 4.873008512700e-05, 7.162606027302e-04, 9.462818433152e-05, 6.215484650568e-05, 2.278273367836e-03, 6.999463837357e-04, 3.870848480359e-04, 9.676295240933e-07, 1.714568684430e-03, 5.654259386352e-04, 7.166540111620e-01, 3.630567521393e+09
2.805029296875e-02, 2.353912750128e+00, 1.146483918950e+03, 2.958243213505e-01, 3.280424864379e-02, 6.185069488031e-04, 1.450080769454e-05, 1.473117744467e-01, 9.193490682599e-05, 3.997289085033e-02, 3.801563774032e-02, 1.763882121279e-02, 2.689347618351e-04, 4.950967429351e-05, 7.163890686082e-04, 9.433282535670e-05, 6.345965165187e-05, 2.291418649590e-03, 7.005765704598e-04, 3.899038922016e-04, 9.908476216767e-07, 1.717875344810e-03, 5.673384712975e-04, 7.166709546869e-01, 3.667235810183e+09
2.805078125000e-02, 2.360874664464e+00, 1.149754446726e+03, 2.949519736502e-01, 3.265394891583e-02, 6.194332228546e-04, 1.470579624806e-05, 1.469760599011e-01, 9.332234203315e-05, 4.011974633631e-02, 3.819230990032e-02, 1.775462478103e-02, 2.724654553516e-04, 5.029437330553e-05, 7.164651949973e-04, 9.403012079990e-05, 6.478428901097e-05, 2.304597407986e-03, 7.011780342017e-04, 3.927221447102e-04, 1.014571585443e-06, 1.721113945410e-03, 5.691995488908e-04, 7.166879837199e-01, 3.703964959578e+09
2.805126953125e-02, 2.367835423527e+00, 1.153023798673e+03, 2.940848991893e-01, 3.250352478454e-02, 6.203577649664e-04, 1.491293178177e-05, 1.466399986358e-01, 9.472560068612e-05, 4.026656805991e-02, 3.836903865439e-02, 1.787089326757e-02, 2.760307239103e-04, 5.108403880643e-05, 7.164888142737e-04, 9.372007343653e-05, 6.612885026620e-05, 2.317809228834e-03, 7.017506423464e-04, 3.955391405860e-04, 1.038810623684e-06, 1.724283925478e-03, 5.710087372521e-04, 7.167050973164e-01, 3.740749455616e+09
2.805175781250e-02, 2.374794839368e+00, 1.156291888147e+03, 2.932230735392e-01, 3.235298147585e-02, 6.212805461246e-04, 1.512222339939e-05, 1.463035993782e-01, 9.614476695019e-05, 4.041335232044e-02, 3.854581677467e-02, 1.798762656453e-02, 2.796307271121e-04, 5.187852409503e-05, 7.164597769996e-04, 9.340268872257e-05, 6.749342171216e-05, 2.331053688265e-03, 7.022942657884e-04, 3.983544090227e-04, 1.063574054026e-06, 1.727384731160e-03, 5.727656241367e-04, 7.167222945207e-01, 3.777583755649e+09
2.805224609375e-02, 2.381752724176e+00, 1.159558628675e+03, 2.923664722858e-01, 3.220232424620e-02, 6.222015369510e-04, 1.533367998028e-05, 1.459668708748e-01, 9.757992394953e-05, 4.056009540902e-02, 3.872263699092e-02, 1.810482454850e-02, 2.832656234878e-04, 5.267767920693e-05, 7.163779520551e-04, 9.307797483408e-05, 6.887808411552e-05, 2.344330352628e-03, 7.028087789783e-04, 4.011674735133e-04, 1.088871302980e-06, 1.730415815681e-03, 5.744698194590e-04, 7.167395743664e-01, 3.814462291312e+09
2.805273437500e-02, 2.388708890295e+00, 1.162823933976e+03, 2.915150710301e-01, 3.205155838205e-02, 6.231207077043e-04, 1.554731017542e-05, 1.456298218906e-01, 9.903115375318e-05, 4.070679360880e-02, 3.889949199137e-02, 1.822248708048e-02, 2.869355705110e-04, 5.348135099885e-05, 7.162432267536e-04, 9.274594270493e-05, 7.028291257696e-05, 2.357638778376e-03, 7.032940599686e-04, 4.039778519860e-04, 1.114711905428e-06, 1.733376639521e-03, 5.761209555103e-04, 7.167569358763e-01, 3.851379471482e+09
2.805322265625e-02, 2.395663150247e+00, 1.166087717967e+03, 2.906688453894e-01, 3.190068919930e-02, 6.240380282812e-04, 1.576312240343e-05, 1.452924612078e-01, 1.004985373616e-04, 4.085344319540e-02, 3.907637442352e-02, 1.834061400571e-02, 2.906407246094e-04, 5.428938323623e-05, 7.160555069423e-04, 9.240660606292e-05, 7.170797639444e-05, 2.370978511963e-03, 7.037499904590e-04, 4.067850569471e-04, 1.141105504049e-06, 1.736266670598e-03, 5.777186871526e-04, 7.167743780625e-01, 3.888329685249e+09
2.805371093750e-02, 2.402615316763e+00, 1.169349894776e+03, 2.898277709985e-01, 3.174972204279e-02, 6.249534682176e-04, 1.598112484669e-05, 1.449547976245e-01, 1.019821546940e-04, 4.100004043713e-02, 3.925327689500e-02, 1.845920515367e-02, 2.943812411785e-04, 5.510161668382e-05, 7.158147170871e-04, 9.205998146393e-05, 7.315333892808e-05, 2.384349089734e-03, 7.041764558415e-04, 4.095885956301e-04, 1.168061848681e-06, 1.739085384445e-03, 5.792626919893e-04, 7.167918999264e-01, 3.925307304894e+09
2.805419921875e-02, 2.409565202797e+00, 1.172610378754e+03, 2.889918235107e-01, 3.159866228569e-02, 6.258669966907e-04, 1.620132544759e-05, 1.446168399538e-01, 1.034820845752e-04, 4.114658159539e-02, 3.943019197445e-02, 1.857826033797e-02, 2.981572745953e-04, 5.591788919921e-05, 7.155208003416e-04, 9.170608832423e-05, 7.461905746667e-05, 2.397750037825e-03, 7.045733452442e-04, 4.123879701516e-04, 1.195590795616e-06, 1.741832264390e-03, 5.807526705109e-04, 7.168095004593e-01, 3.962306688857e+09
2.805468750000e-02, 2.416512621558e+00, 1.175869084485e+03, 2.881609785986e-01, 3.144751532896e-02, 6.267785825199e-04, 1.642373190486e-05, 1.442785970225e-01, 1.049984047247e-04, 4.129306292498e-02, 3.960711219240e-02, 1.869777935621e-02, 3.019689782321e-04, 5.673803582899e-05, 7.151737186003e-04, 9.134494895081e-05, 7.610518309590e-05, 2.411180872057e-03, 7.049405515757e-04, 4.151826776727e-04, 1.223702306838e-06, 1.744506801732e-03, 5.821883462176e-04, 7.168271786417e-01, 3.999322184702e+09
2.805517578125e-02, 2.423457386529e+00, 1.179125926799e+03, 2.873352119558e-01, 3.129628660073e-02, 6.276881941695e-04, 1.664835167005e-05, 1.439400776700e-01, 1.065311917443e-04, 4.143948067443e-02, 3.978403004222e-02, 1.881776198998e-02, 3.058165044717e-04, 5.756188890765e-05, 7.147734525365e-04, 9.097658856969e-05, 7.761176056863e-05, 2.424641097836e-03, 7.052779715673e-04, 4.179722105678e-04, 1.252406449180e-06, 1.747108495920e-03, 5.835694657171e-04, 7.168449334442e-01, 4.036348132072e+09
2.805566406250e-02, 2.430399311490e+00, 1.182380820781e+03, 2.865144992973e-01, 3.114498155574e-02, 6.285957997507e-04, 1.687519194405e-05, 1.436012907473e-01, 1.080805211079e-04, 4.158583108636e-02, 3.996093798104e-02, 1.893820800473e-02, 3.097000047226e-04, 5.838927815894e-05, 7.143200016238e-04, 9.060103535215e-05, 7.913882817708e-05, 2.438130210052e-03, 7.055855058161e-04, 4.207560565980e-04, 1.281713393428e-06, 1.749636854730e-03, 5.848957987985e-04, 7.168627638269e-01, 4.073378865637e+09
2.805615234375e-02, 2.437338210545e+00, 1.185633681782e+03, 2.856988163609e-01, 3.099360567474e-02, 6.295013670235e-04, 1.710425967382e-05, 1.432622451157e-01, 1.096464671505e-04, 4.173211039778e-02, 4.013782843075e-02, 1.905911714967e-02, 3.136196294346e-04, 5.922003079950e-05, 7.138133841429e-04, 9.021832043875e-05, 8.068641762721e-05, 2.451647692982e-03, 7.058630588266e-04, 4.235336990923e-04, 1.311633413349e-06, 1.752091394440e-03, 5.861671384814e-04, 7.168806687402e-01, 4.110408718017e+09
2.805664062500e-02, 2.444273898141e+00, 1.188884425434e+03, 2.848881389084e-01, 3.084216446382e-02, 6.304048633999e-04, 1.733556154915e-05, 1.429229496458e-01, 1.112291030589e-04, 4.187831484051e-02, 4.031469377896e-02, 1.918048915776e-02, 3.175755281152e-04, 6.005397164474e-05, 7.132536371715e-04, 8.982847796122e-05, 8.225455391548e-05, 2.465193020194e-03, 7.061105390513e-04, 4.263046171331e-04, 1.342176884647e-06, 1.754471640007e-03, 5.873833010415e-04, 7.168986471243e-01, 4.147432022692e+09
2.805712890625e-02, 2.451206189095e+00, 1.192132967652e+03, 2.840824427262e-01, 3.069066345384e-02, 6.313062559459e-04, 1.756910399964e-05, 1.425834132166e-01, 1.128285008621e-04, 4.202444064145e-02, 4.049152638004e-02, 1.930232374558e-02, 3.215678493463e-04, 6.089092321678e-05, 7.126408165600e-04, 8.943154506202e-05, 8.384325520794e-05, 2.478765654451e-03, 7.063278589315e-04, 4.290682857485e-04, 1.373354283855e-06, 1.756777125237e-03, 5.885441260116e-04, 7.169166979100e-01, 4.184443116889e+09
2.805761718750e-02, 2.458134898612e+00, 1.195379224655e+03, 2.832817036270e-01, 3.053910819979e-02, 6.322055113853e-04, 1.780489319165e-05, 1.422436447139e-01, 1.144447314225e-04, 4.217048402299e-02, 4.066831855615e-02, 1.942462061324e-02, 3.255967408005e-04, 6.173070585416e-05, 7.119749968906e-04, 8.902756191165e-05, 8.545253272182e-05, 2.492365047619e-03, 7.065149349367e-04, 4.318241761097e-04, 1.405176187149e-06, 1.759007392967e-03, 5.896494761589e-04, 7.169348200182e-01, 4.221436344437e+09
2.805810546875e-02, 2.465059842312e+00, 1.198623112969e+03, 2.824858974500e-01, 3.038750428012e-02, 6.331025961019e-04, 1.804293502559e-05, 1.419036530297e-01, 1.160778644278e-04, 4.231644120334e-02, 4.084506259829e-02, 1.954737944438e-02, 3.296623492591e-04, 6.257313782347e-05, 7.112562714219e-04, 8.861657172349e-05, 8.708239060999e-05, 2.505990640580e-03, 7.066716876032e-04, 4.345717557339e-04, 1.437653269097e-06, 1.761161995225e-03, 5.906992374384e-04, 7.169530123604e-01, 4.258406058603e+09
2.805859375000e-02, 2.471980836252e+00, 1.201864549440e+03, 2.816950000629e-01, 3.023585729609e-02, 6.339974761437e-04, 1.828323513315e-05, 1.415634470608e-01, 1.177279683832e-04, 4.246230839687e-02, 4.102175076740e-02, 1.967059990601e-02, 3.337648206290e-04, 6.341803543237e-05, 7.104847520179e-04, 8.819862076630e-05, 8.873282584800e-05, 2.519641863139e-03, 7.067980415723e-04, 4.373104886928e-04, 1.470796301321e-06, 1.763240493415e-03, 5.916933189230e-04, 7.169712738389e-01, 4.295346624889e+09
2.805908203125e-02, 2.478897696946e+00, 1.205103451245e+03, 2.809089873622e-01, 3.008417287111e-02, 6.348901172259e-04, 1.852579887472e-05, 1.412230357081e-01, 1.193951106043e-04, 4.260808181451e-02, 4.119837529545e-02, 1.979428164850e-02, 3.379042999606e-04, 6.426521314420e-05, 7.096605690622e-04, 8.777375837426e-05, 9.040382812408e-05, 2.533318133940e-03, 7.068939256272e-04, 4.400398358257e-04, 1.504616151103e-06, 1.765242458474e-03, 5.926316527097e-04, 7.169896033468e-01, 4.332252423792e+09
2.805957031250e-02, 2.485810241388e+00, 1.208339735899e+03, 2.801278352746e-01, 2.993245665008e-02, 6.357804847346e-04, 1.877063133704e-05, 1.408824278750e-01, 1.210793572103e-04, 4.275375766409e-02, 4.137492838656e-02, 1.991842430547e-02, 3.420809314660e-04, 6.511448369372e-05, 7.087838713571e-04, 8.734203695443e-05, 9.209537973231e-05, 2.547018860385e-03, 7.069592727293e-04, 4.427592549584e-04, 1.539123779898e-06, 1.767167471049e-03, 5.935141938038e-04, 7.170079997682e-01, 4.369117853536e+09
2.806005859375e-02, 2.492718287076e+00, 1.211573321269e+03, 2.793515197580e-01, 2.978071429869e-02, 6.366685437312e-04, 1.901773733083e-05, 1.405416324669e-01, 1.227807731184e-04, 4.289933215070e-02, 4.155140221816e-02, 2.004302749378e-02, 3.462948585364e-04, 6.596565820409e-05, 7.078548260081e-04, 8.690351199170e-05, 9.380745546877e-05, 2.560743438549e-03, 7.069940200535e-04, 4.454682011256e-04, 1.574330241784e-06, 1.769015121661e-03, 5.943409199797e-04, 7.170264619784e-01, 4.405937332751e+09
2.806054687500e-02, 2.499621652033e+00, 1.214804125581e+03, 2.785800168025e-01, 2.962895150272e-02, 6.375542589563e-04, 1.926712138865e-05, 1.402006583900e-01, 1.244994220380e-04, 4.304480147707e-02, 4.172778894215e-02, 2.016809081339e-02, 3.505462237605e-04, 6.681854630464e-05, 7.068736182948e-04, 8.645824205119e-05, 9.554002253103e-05, 2.574491253103e-03, 7.069981090227e-04, 4.481661267990e-04, 1.610246681827e-06, 1.770785010871e-03, 5.951118316197e-04, 7.170449888440e-01, 4.442705303117e+09
2.806103515625e-02, 2.506520154826e+00, 1.218032067431e+03, 2.778133024315e-01, 2.947717396736e-02, 6.384375948339e-04, 1.951878776289e-05, 1.398595145498e-01, 1.262353664657e-04, 4.319016184391e-02, 4.190408068605e-02, 2.029361384735e-02, 3.548351689429e-04, 6.767295624965e-05, 7.058404515261e-04, 8.600628877794e-05, 9.729304042106e-05, 2.588261677241e-03, 7.069714853411e-04, 4.508524821193e-04, 1.646884334372e-06, 1.772476749443e-03, 5.958269515315e-04, 7.170635792233e-01, 4.479416231962e+09
2.806152343750e-02, 2.513413614589e+00, 1.221257065793e+03, 2.770513527026e-01, 2.932538741648e-02, 6.393185154762e-04, 1.977274042387e-05, 1.395182098508e-01, 1.279886676813e-04, 4.333540945033e-02, 4.208026955427e-02, 2.041959616171e-02, 3.591618351219e-04, 6.852869503758e-05, 7.047555468833e-04, 8.554771689400e-05, 9.906646085157e-05, 2.602054072600e-03, 7.069140990270e-04, 4.535267151322e-04, 1.684254521255e-06, 1.774089958507e-03, 5.964863247437e-04, 7.170822319663e-01, 4.516064614804e+09
2.806201171875e-02, 2.520301851048e+00, 1.224479040029e+03, 2.762941437089e-01, 2.917359759193e-02, 6.401969846883e-04, 2.002898305813e-05, 1.391767531950e-01, 1.297593857438e-04, 4.348054049417e-02, 4.225634762927e-02, 2.054603730547e-02, 3.635263625877e-04, 6.938556853083e-05, 7.036191432479e-04, 8.508259419284e-05, 1.008602276560e-04, 2.615867789199e-03, 7.068259044436e-04, 4.561882720281e-04, 1.722368649937e-06, 1.775624269718e-03, 5.970900182813e-04, 7.171009459150e-01, 4.552644977853e+09
2.806250000000e-02, 2.527184684534e+00, 1.227697909900e+03, 2.755416515795e-01, 2.902181025278e-02, 6.410729659730e-04, 2.028751906679e-05, 1.388351534812e-01, 1.315475794879e-04, 4.362555117238e-02, 4.243230697282e-02, 2.067293681053e-02, 3.679288909006e-04, 7.024338157592e-05, 7.024314970174e-04, 8.461099153101e-05, 1.026742767021e-04, 2.629702165364e-03, 7.067068603304e-04, 4.588365973864e-04, 1.761238211555e-06, 1.777079325418e-03, 5.976381209198e-04, 7.171197199033e-01, 4.589151880450e+09
2.806298828125e-02, 2.534061936011e+00, 1.230913595572e+03, 2.747938524814e-01, 2.887003117462e-02, 6.419464225363e-04, 2.054835156413e-05, 1.384934196036e-01, 1.333533065220e-04, 4.377043768143e-02, 4.260813962728e-02, 2.080029419162e-02, 3.723695589087e-04, 7.110193812377e-05, 7.011928819073e-04, 8.413298281709e-05, 1.045085358096e-04, 2.643556527664e-03, 7.065569298315e-04, 4.614711344222e-04, 1.800874778896e-06, 1.778454778787e-03, 5.981307429210e-04, 7.171385527578e-01, 4.625579917458e+09
2.806347656250e-02, 2.540933427092e+00, 1.234126017627e+03, 2.740507226196e-01, 2.871826614880e-02, 6.428173172924e-04, 2.081148337626e-05, 1.381515604514e-01, 1.351766232253e-04, 4.391519621763e-02, 4.278383761682e-02, 2.092810894624e-02, 3.768485047662e-04, 7.196104134996e-05, 6.999035887407e-04, 8.364864499788e-05, 1.063629246717e-04, 2.657430190856e-03, 7.063760805248e-04, 4.640913252369e-04, 1.841290004289e-06, 1.779750294001e-03, 5.985680157491e-04, 7.171574432974e-01, 4.661923721592e+09
2.806396484375e-02, 2.547798980061e+00, 1.237335097069e+03, 2.733122382388e-01, 2.856652098166e-02, 6.436856128698e-04, 2.107691703995e-05, 1.378095849071e-01, 1.370175847470e-04, 4.405982297756e-02, 4.295939294876e-02, 2.105638055462e-02, 3.813658659502e-04, 7.282049377497e-05, 6.985639252257e-04, 8.315805804183e-05, 1.082373547803e-04, 2.671322457820e-03, 7.061642844486e-04, 4.666966110711e-04, 1.882495617414e-06, 1.780965546383e-03, 5.989500917677e-04, 7.171763903339e-01, 4.698177965694e+09
2.806445312500e-02, 2.554658417891e+00, 1.240540755336e+03, 2.725783756240e-01, 2.841480149380e-02, 6.445512716162e-04, 2.134465480161e-05, 1.374675018462e-01, 1.388762450047e-04, 4.420431415841e-02, 4.313479761487e-02, 2.118510847966e-02, 3.859217792786e-04, 7.368009738409e-05, 6.971742157203e-04, 8.266130491966e-05, 1.101317293554e-04, 2.685232619509e-03, 7.059215181279e-04, 4.692864325611e-04, 1.924503423033e-06, 1.782100222554e-03, 5.992771439206e-04, 7.171953926720e-01, 4.734337364936e+09
2.806494140625e-02, 2.561511564267e+00, 1.243742914306e+03, 2.718491111018e-01, 2.826311351930e-02, 6.454142556055e-04, 2.161469861641e-05, 1.371253201359e-01, 1.407526566845e-04, 4.434866595841e-02, 4.331004359264e-02, 2.131429216687e-02, 3.905163809270e-04, 7.453965374691e-05, 6.957348009863e-04, 8.215847158223e-05, 1.120459432796e-04, 2.699159954892e-03, 7.056477625991e-04, 4.718602299967e-04, 1.967325298633e-06, 1.783154020578e-03, 5.995493653938e-04, 7.172144491099e-01, 4.770396678980e+09
2.806542968750e-02, 2.568358243601e+00, 1.246941496306e+03, 2.711244210412e-01, 2.811146290493e-02, 6.462745266434e-04, 2.188705014754e-05, 1.367830486343e-01, 1.426468712407e-04, 4.449287457715e-02, 4.348512284668e-02, 2.144393104435e-02, 3.951498064455e-04, 7.539896413631e-05, 6.942460379317e-04, 8.164964693554e-05, 1.139798830356e-04, 2.713103730913e-03, 7.053430034337e-04, 4.744174435824e-04, 2.010973191992e-06, 1.784126650107e-03, 5.997669692627e-04, 7.172335584388e-01, 4.806350714054e+09
